,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
0,3.7284304340211603,5.206626459322306,3.8699999999999997,4.345,3.0488301875513537,4.311224816111048,2.519391071203647,5.773523100079706,5.105887261327116,2.136,1.6179999999999999,3.2697773881787278,4.847664861493352,3.4131646510852516,3.8394976694299037,4.737118983539276,4.213772996742101,5.230852217598059,4.176723542359152,3.9289231380469913,3.569179439073803,6.356721318249102,2.6020000000000008,4.4110000000000005,5.029610582486203,2.7605951899345693,6.357240549470266,4.01597638901653,2.091951842656642,3.8551410887981667,2.2361969103388804,4.233571248295862,3.3504778847261134,4.1756987342646985,1.9740708653866361,2.9575952493951534,2.048575663350035,2.626348138445424,2.8573193451607186,2.7489999999999983,3.696,4.144656607437127,4.548762879642622,2.1980585725989736,3.007432346198293,4.134775976733256,6.7831384075855565,1.8876206310635661,3.256345936748311,3.622894723540494,4.866713667940495,2.2570000000000006,2.9843896933535228,2.429540052415837,3.246421392411178,3.7369361175277476,4.094128966723035,3.292284168425363,3.577116665230796,2.745186045908592,2.158322980999654,4.357620204733202,5.082043147186913,3.7964750300675094,4.735417347116221,2.6273668538642303,1.3440353507692504,4.48783124434785,4.777602079285151,3.4464014429935683,6.114304972296444,3.314,3.6254583317187157,2.3144386187769266,4.461171572734555,4.9160875572117035,3.890831539943417,2.556278176539783,4.6610000000000005,3.1643132249265102,2.614573736729854,4.865,1.6413702290145518,2.0294153976271434,6.055502065617686,4.183485356979518,2.574353403831508,5.83586386540633,2.0624010193132105,5.505999999984791,5.257702009420897,5.111999968291161,5.096934632211025,4.049084076466775,5.080000000000001,2.455430561870874,4.094072822086185,3.824411674883684,2.0335039609040746,6.716838835325843,2.8448970859150604,3.031516415859331,4.20731317393428,3.3111962866970783,4.5284010958811045,2.206701190818718,3.417733571028891,5.353000000000001,2.216212221486813,2.6615530087632564,5.088297356239911,3.314833951936827,3.906948760447632,3.5497609147175884,2.399406510272065,4.808998759671213,3.9606269643771608,3.5150046004159132,1.9760000707826466,4.997119278050166,3.007064924460222,3.074098228972745,10.704222160975897,3.8725846026533026,4.650166366682229,4.105011874559517,4.565138767954322,4.312084272530318,4.169999999999999,2.0913469349036906,3.5075601617439522,3.8938878497909415,7.281090833484554,4.354528667362538,1.711775085206746,5.092434707923327,3.0398986864464006,2.396006375881183,3.369962345151139,4.05489360264188,3.497371746148608,3.5711831514584285,5.118084284635067,4.504476645966749,3.157,5.66449783760614,6.385503374924722,4.689927599205304,2.982349895484191,2.561427496768268,3.4259951268484676,3.5148180897268033,1.4679999999999997,4.522322045860366,2.002754195113751,4.025873332729702,3.4720000000000004
1,3.900914646964216,5.911010313401373,4.383446797067832,4.485563211031047,3.8442764265190004,5.0313415459860975,3.0347049976945266,6.769836303729713,5.651110738076092,2.898,2.2852743770138604,3.821153358225939,5.386459191872415,3.473275463536025,4.006007192036117,5.281581502340752,4.851921866428018,5.668651331944668,4.320391706353284,4.324842619151694,4.335248624833251,6.830884333427147,3.062847875692046,4.432899850133926,5.32665553253365,3.116397175749702,7.0218259236402005,4.6805338388396125,2.3971417301418474,4.525507858606667,2.7404995172663362,4.711343307598641,3.713099159836655,4.51557208610154,2.4905697848507535,3.7208078093227868,2.7879038155814717,2.7078673494522394,3.3947092740794194,3.0129323774821635,4.04205949520929,4.886414568871287,5.506997574839122,3.09602910067124,3.7536548243645402,4.474889028600108,6.669862116306356,2.5552628292330226,4.119611797432986,4.530191359226084,5.140550761690689,2.8021511325301796,3.3265881382879483,3.1837072879119717,3.481927478209702,4.4964067918786474,4.223016355361803,4.0083165362564275,3.8781151671248737,3.2452211677076463,2.982692660055502,4.5050185524053665,5.518109657912673,4.34359708958422,5.417412863566055,3.4482068861684616,2.06436999884086,5.094960652476532,5.261793700622119,3.9372343662340183,6.632253153431567,4.0760000000000005,4.235690705430795,3.19985772181671,5.234226207254096,5.508589890334996,4.464374268408672,3.304869287294845,4.788982171182856,3.6171054891166934,3.5242401304802327,5.357861540704001,2.2906784783321332,2.864581398673535,6.675429896307543,4.726171504330051,3.1583863826222824,5.874563837930479,2.773260227260197,6.031803287584294,6.002853011403192,5.675980873874756,5.788020820863107,4.295273366916578,5.262087589773792,2.65945654292247,4.728220754695926,4.621303194937155,2.9351584833916986,7.278421468882686,3.4091478484722604,3.867816001650253,4.578411380148756,3.893532858332001,5.214201654424974,2.5349248976349776,3.7000109647700414,5.5059926788360025,3.0953125634031893,3.23393568885498,6.102508863435034,3.7199760949890903,4.13205242800187,4.136356045494138,3.222929718632301,5.276669722067873,4.459642717803969,4.436790016623896,2.35763926097041,5.261599343746277,3.5244536505201007,3.58575722484404,11.226963447861658,4.6123069678974105,5.14641635771515,4.84695159467573,5.279384106953423,4.9694292834086475,4.9319999999999995,2.580287900075361,4.2699609117527,4.196015886521229,7.857974398021793,4.824267498615855,2.3934715120422605,5.9191517218627165,3.790424198642973,3.0318699699377376,4.3676531113562955,4.30045898011685,4.184602911831144,3.661511347943221,5.501634423469706,4.921953169106549,3.5427963796145696,6.2653010792725,6.981511869001047,5.250412269814014,3.6080652031610203,3.236261643746882,4.170242149688117,3.5746674174484756,2.202985576223818,5.275590211225364,2.6405588973564167,4.601766984161109,4.146524542947422
2,3.875077831013235,6.316936936681938,4.354467029510058,4.820511661422417,3.6367872992094847,5.026476060753292,3.3736766958205444,6.576827039689446,5.078065690020918,2.6113566563614663,2.1039089973315837,3.9368147702285654,5.3464496003179365,3.8527050742050126,4.59167616595874,5.548428545849204,4.633732132350878,5.514082654158755,4.293152731873502,4.1588849588529575,4.250123710514023,6.9148618259148265,3.141209616318305,4.816655619160441,5.6639650521061,3.3506099216765244,6.7540424481056816,4.673891282883852,2.6212642197329235,4.470091449472908,3.2399097560945336,4.9009442312707625,3.8954706006896234,4.008183272815247,2.6701580690742217,3.5891569279887343,2.5918741651180404,3.371911656257119,3.603404662666715,3.190938816729166,4.19214484683136,5.126536744617185,5.270630668952322,2.766447830100473,3.527186599781929,4.0564368996459566,6.989749184645843,2.684974167648498,3.976652287847728,4.510914940275939,5.280998162802161,2.6478964074267437,3.2485293104538284,3.0244756457479065,3.3783280537800104,4.39641183171269,4.093726307081346,3.581781382885681,4.311822160793923,2.990519609059133,2.6547058906833962,4.3328213400516375,6.004459558355306,4.0704237191900905,5.555347641809294,3.428728164134507,2.2968679132179983,5.000167052352461,5.1886604027947545,3.7942123216382204,6.74705687828255,4.0140985634262405,4.22623143322505,3.244545703029174,5.266357786796705,5.31420753264071,4.877183303329276,3.1062969509663043,4.971165229430017,3.946708195704015,3.5096278970959816,5.500534750586166,2.4353426853659954,2.8814241382081827,6.320520681849834,4.2173742283727975,3.0739686885076245,5.844929575699633,2.7775480734188625,5.928249769154458,5.784606044894042,5.383117539791422,5.205399742112737,4.828323323682411,5.814392931216289,2.958006932458028,4.316839131157344,4.612827593190549,3.094510231412185,7.161712548382382,3.3855340091489436,3.5578403797825238,4.3429504188494015,4.181584420091685,4.840009451293876,2.8439097911415527,3.8618896573366945,5.467043111953657,2.9573730513968797,3.9859999999999998,6.2749000844676335,3.8229973303420866,4.410119923684388,4.148903955337019,2.8942380896335296,5.2051567223530775,4.378148365988711,4.557401801247934,2.7063437029144346,5.493843835543515,3.610889234876067,3.7206105466946133,11.827884793590151,4.316086922422113,5.0457285756229,4.522444819900042,5.15618358715845,4.865657627485168,4.782088986025888,2.9587713345606312,4.345295341725946,4.61912618420577,7.417684240788962,5.356578427904437,2.6151562714102963,5.372708519144342,3.8840302413671397,2.8020406635532478,4.239737919529776,4.49173820069394,3.8177306474682573,4.027899324401146,5.820404080851375,4.775884223324306,3.6863303347486926,6.051235238950533,6.875103255068469,4.935031298349403,4.0289831238444815,3.0342232828465865,4.03740055212334,3.7114340484597856,2.436,4.5296513003985766,2.6757289976812593,4.299211474038406,4.119804140166905
3,3.61650271733643,5.807680802419178,4.152,4.420842508694311,2.7601566673675952,4.3407613150347535,2.517779957806158,5.484011694961095,5.1041161704713485,1.8376354908336356,1.5688585123839034,3.3173964419999997,4.737855683503591,3.638514486792822,3.8801356697099623,5.249999999999999,3.7954728979186627,5.313386785023831,4.607382254142486,3.858947967995421,3.4908991522949058,6.400657658901468,2.545929122229792,4.001224380471151,4.845844506324183,3.0210107038496004,6.798970525705092,4.557000000000001,2.277361779273342,3.6223766248221034,2.5364952371314153,3.8568119377373313,3.567683713256053,4.0378289620824015,2.2649817344031673,3.001890415531488,2.230871328253463,3.2849999999999997,2.9793466252124636,2.6830670365253675,3.7578905429012908,4.66710105102493,4.7750492962743945,2.5009468020392043,2.5100742630996105,4.5327899500478255,7.119427680135615,2.428084072919885,3.027249429975037,3.7826017938267444,5.432598120078123,2.2667536471814227,2.9674161029751014,2.6827560968704667,2.9648123610924317,4.154457397597676,4.197790865103843,3.2663977241212616,3.660053923382009,2.2690746445562207,1.9861193686198875,4.520569976979237,4.851240878551608,3.2666536395232835,5.164743383924988,2.73629382127357,1.64485898698775,4.801744105521397,4.2236873478455985,3.49484350911519,5.766934368553123,3.181136301313687,3.9054137733383545,2.5381947897806656,4.591127323660831,4.9042376807109616,4.228611320360061,2.474852479701519,4.445557245613655,3.5380465492143034,2.8330902146392907,4.200594274420769,1.8657471126722494,1.7439588106416557,5.790497794157223,4.284397033955279,2.600819729574295,5.743890054936723,2.182144715109802,5.401659919007588,5.2308803879965335,5.059928384435165,4.862085757468112,4.065403986813647,5.194657690727015,2.847276048514002,3.7927392342506634,4.284308466899667,2.5400931075553914,6.923606501705556,3.074038490651624,3.0002072017907286,4.172671277862994,3.5302695657608085,4.405576689566129,2.5228111655727616,3.5811271438169494,5.306385371334115,2.2469985334563956,3.0107667668317553,5.8606710414512,3.357623827453909,3.8888193104153927,3.5847972949039995,2.6228001619387946,4.641621177380657,3.746815791818334,3.288409287745493,2.0542117611754374,5.118401706102711,3.1779409512264483,3.199104614486332,11.212723633550867,3.309110322964148,4.783317615981997,4.003228019101569,4.201081172440932,4.1605410761725725,3.6050125000237085,2.5531813836221113,3.8248177661942515,3.5236745774840568,6.923181744171785,4.525027561168058,2.0639124832248705,5.131032467360727,3.445413130913164,2.375263351261061,3.7614671708079674,4.348478539862255,3.432431037072784,3.399043704363532,4.848505174895563,4.23042337110365,3.4389999999999996,5.579880441623709,6.569259957693181,4.618220115699683,3.321090334382703,2.469340756602923,3.0893406945538575,4.089075562542497,1.4609892616890647,4.173961326794293,2.2021788467640744,3.8819101256645556,3.3805931857041798
4,3.3473266487958004,5.632319775323123,3.36194321633112,3.3900391989096255,2.7269540362515166,4.383331218357571,2.448937848933892,5.5600980953838475,4.036391389781571,1.7249183022344228,1.3972597834345724,3.026358873129012,4.602197498484016,3.13586225008475,3.8309765605896424,4.670931959612782,4.0234670331112135,4.771293460370902,4.194128678939202,3.0812361768636465,3.475402120631293,5.911382677876196,2.4149196580404415,3.714634488322562,5.016148235376479,2.603031060743975,6.337048105421839,4.031478179071033,1.8291830423353606,3.722582915675253,2.278800689307922,3.7767590893404592,3.244758906263012,4.014054513308089,1.6794702337479754,2.851496569103719,1.6940826823283384,2.3620636955107273,2.423202210194313,2.3386332057145713,3.341557631789233,4.301771413639279,4.504916794486782,1.9803278381023532,2.909489068530437,3.9598589264297126,6.5786723733209,2.072716728426161,3.268925363538358,3.2332602238582635,5.221127749213621,1.4143208474470703,2.2972523182179243,2.1177419773555908,3.0865152223747234,3.7394933544046824,3.291206187065178,3.0919288435393315,3.713514883670227,2.537982340016995,1.6524549757960747,4.093515216779938,5.1100060434594505,3.2499828589960775,4.589303102939981,2.4408016836003967,1.3024772743303852,4.244765008756149,4.8515103736011005,3.0496718193839714,6.263050652979363,2.9920148961463813,3.2729019610477654,1.830253486050997,4.190468365604416,4.609447779127798,3.8457167164266695,2.2504541590881013,4.098921046478014,3.316057705010147,2.3429002940492327,4.480795322549459,1.5723700185723832,2.097864263096524,5.722146841938104,3.7717758790080067,2.330627717573178,5.309368247437278,1.9989957405705128,5.117878265528462,4.784505495299125,4.883367052731584,4.575779990339409,4.217896417232583,4.813604529198902,2.389739892161837,4.025929068716603,3.804402309081547,2.491085504669633,6.368297622302816,2.6675916083861293,2.9507216889698893,3.807438242239646,3.234605336521822,4.347425680400525,2.260789462161414,3.4008803084426016,4.4895191646116,2.01079948545172,2.6909689402504386,5.1057266495545175,3.339615021736547,3.7106912002441668,3.105973562674665,2.5046901201056198,4.46892857919259,3.358163745812028,3.7352383097524706,2.1195718991307015,4.3032867674194595,2.837601015873876,2.764523858193606,10.617666437239027,3.7434006847392407,4.433628948232806,3.901801526723984,4.162066130316651,3.5913909443389382,3.7275879184773633,1.695440338890573,3.7017788089411945,3.813039324197169,6.6823833215212005,4.3428106597893015,1.7138222502293732,4.589072219250061,3.117254158134725,2.186772132514216,3.4232268231545975,4.241017742263006,3.248596889615021,3.39280292165059,4.560840098016197,4.379814633337013,2.519620403792122,5.103393021942342,5.813672397932576,4.52991147160192,2.9571708484094206,2.806,3.5166989236932076,3.4497387602851175,1.4689999999999999,3.8951047984578926,1.7691172489137084,3.7300536222783935,3.0773791465427713
5,3.6821142279719608,5.88579126022804,3.6751169948416997,4.250291395247066,2.6992096546231856,4.679500366773017,2.5959679796180963,5.639333176893387,4.996927053759107,2.101834862286536,1.6559730241143953,3.5736252766069194,4.928368706063574,3.4824275271095435,3.653697107516375,5.106999999999999,3.845485762812367,5.242181125594221,4.525754418153548,3.80687806128698,3.7232366681086604,6.133005769344545,2.587308782174572,4.2784446654408335,4.914307480133681,3.1802496574281953,6.3665196049463795,4.414000000000001,2.285661343990763,3.6025828730086644,2.415056961007642,3.9989274636443928,3.7025062390828096,4.408319330360529,2.1224704158783845,3.1763209777883468,1.9002755039044041,2.9094798471808097,2.67378825872146,2.4177698272171555,3.683554687772749,4.3003323337364225,4.93859461129035,2.5797252043704595,3.112628130918711,4.457129946186124,7.001375694660379,2.4821395912323134,3.103171013477634,3.6173131313641265,5.285786552043408,2.2660524283152963,3.0012351072472008,2.533044789200228,3.4726747107141236,3.8333613202359222,4.173578975109437,3.3704921991741186,3.8582450218130324,2.9286569627173504,1.8876950430033994,4.306381656527946,5.10055119806249,3.479298815539724,4.685583796741603,3.012839547606916,1.515708955095787,4.798586729892401,5.0472191963077835,3.201534885569716,6.238988938631451,3.1440768121471643,3.863010737825862,2.25886537617072,4.556149151245353,4.9204362177378975,3.973077542109872,2.357713130170288,4.800000000000001,3.606783279513033,2.4903281188057487,4.512532386217443,1.4754944182215026,2.015794415479464,5.968221885549787,4.312859847168303,2.54382518158291,5.7479542129748395,2.443,5.644962462198569,4.865426402957088,5.172655040495892,4.977574902625929,4.14218997417947,4.514313910498391,2.715209241858622,4.214540167715829,4.07528036164719,2.405930826377633,6.752908109158804,3.3579999999999997,3.2016822780244185,4.2050041615045854,3.467666262859731,4.655522338473246,2.3555408629988484,3.616081359261769,5.312082783459312,2.1017470300745846,2.9204139412974257,5.81054881598252,3.70016723424034,3.97260965314195,3.5325204766669787,2.725559623806249,4.725904201176967,3.811524773472586,3.633369120077968,1.9505797541391465,4.993380827930601,3.135140755092384,3.221225526507391,11.164968001144233,3.342798798939236,4.898960339046015,4.184743008964455,4.520446036339516,4.389927754576134,3.5699026640857636,2.3886941664693633,3.6377169841484194,3.9068663746122194,7.00945510824717,4.581010650812396,2.07000904125507,5.106861588518723,3.551999659689383,2.5924255337451423,3.4686323447122933,4.518721750835994,3.5649777595473022,3.8948014082860376,5.148437629444969,4.718733264022475,3.296,5.716612743133355,6.270950865626444,4.660193672229334,3.3925270124780194,2.4586189308241,3.5580986463491726,3.983980370188716,1.37569715313849,4.2654648059359355,2.13408678558227,3.8750420787073763,3.0973235592532316
6,3.4339999993394232,5.309671788446984,3.2162460131216872,3.461200920080133,2.525017760268245,4.3099595079881485,2.345,5.43361367182054,4.87085131545591,1.833,1.213906009763025,2.7771083221345703,4.721,2.968909424736223,3.5197008393404143,4.109959751678764,4.084999999999999,4.6664561326728204,3.836622836747714,3.3436768327119557,3.130023376730361,5.933246065936042,2.1071484716619393,4.1080000000000005,4.412093482976389,2.5808812153604292,6.170235723103814,3.50468231212665,1.5679372131843357,3.7490000000000006,1.860842085224525,3.624840628086618,2.992622184407482,3.9997055970966366,1.2975803506764687,2.746999981230507,1.5994290597960852,2.333830098236289,2.493743444348863,2.1533985130910356,3.0386302819763293,3.8842850859237306,4.672849950193388,2.0121338407950993,2.899999903120876,3.5681637393420744,6.364259810637987,1.6193085021606928,2.6029007078764357,3.38811143022719,4.266466575257715,1.467507526023987,2.6619876936479856,2.0902274714542854,2.8891024524452513,3.814305870303741,3.536811269066506,2.5100195683934077,3.5570000000000004,2.557999984894603,1.8996643837504499,4.128304634836391,4.801142337010224,3.2572091203847675,4.544699607340458,2.5494246943208347,1.004346655428261,4.1902873025006295,4.656999999989884,2.9774694882553097,5.568933071753792,2.4949330717537723,3.3553634343270873,2.15238529949132,4.258459399544989,4.654993247939938,3.1669638681267793,2.28835614690266,4.158784863968514,2.908009156682358,2.0423433512253344,4.018048390291045,0.8856902771279853,1.8438198266389618,5.975608073894045,4.014739568471404,2.2175462552673744,5.309524269650992,1.8104096890688501,4.940974475447265,4.849514504618799,4.808999999999998,4.983,3.741360153702253,4.776999999999705,2.0437216347042395,4.027,3.589573409876034,2.1284134062462314,6.299784671056737,2.589145227241453,2.9166111335410743,4.028385334324492,2.8445706660280075,4.177277624652138,2.0091702920096584,3.306776733176909,4.711428628431961,2.079389847228538,1.9242049548574065,5.335105896448683,3.0215440157595808,3.6239660650966474,2.9511887513940525,2.461,4.505999999999904,3.4028274201692255,3.5618809184309224,1.6457251341615469,4.520884838662972,2.578171465611273,2.704678155736046,10.379017585885459,3.654998865329842,3.9972339863166138,3.819619129507034,4.335160812525166,3.8559919866956167,3.8669999999999995,1.5869828856128079,3.7138852344179907,3.6738593730883067,7.0023199723775535,3.7396542889635147,1.2550999457035756,4.875169736741457,2.856077694666806,1.9601742897945524,3.48418500148937,4.2149321300980285,3.1989471250015833,3.200807755728099,4.799089095839462,4.184805851830149,2.6277063150689703,5.33176547164083,5.691739400000001,4.391701077048699,2.797211214651061,2.502,3.4779999999999993,3.302930328798152,0.8212435343252807,4.16108569102914,1.565529283799001,3.777,2.7878882494177746
7,3.1210535414999874,5.673296780935329,3.319866443152927,4.033010057212535,2.511461360197925,4.16932651941359,2.184493833842477,5.469478381637409,4.506540658804827,1.5864286086208133,1.0742133289868645,3.248707356589243,4.504531440134191,3.180899763731053,3.80205815371522,4.446901903407567,3.6325693041235994,4.777448942490457,4.409741541857189,3.5337522183400014,2.938586271196967,6.133928661054958,1.9844233527570028,3.902449243827561,4.583520566587082,2.6372023177318793,6.028886454982731,4.109000000000001,1.845474450835883,3.227668916331686,2.3159085980653313,4.035435249592401,3.2372140158977674,3.8775662542319558,1.7979429105433964,2.4988958331319817,1.3751653585843087,2.398654363015222,2.666497394949017,2.3767700409075516,3.374961302581694,4.2616575894243764,4.419486378224275,1.6189496503883132,2.5827575689575206,3.990507547354769,6.657593970595919,2.057523017409322,2.4560800501948337,3.255634950102175,4.867457371298329,1.859000696944391,2.5827263929848585,1.9679962062187406,2.7973548599607696,3.383541653272241,3.7281073122000805,2.657482680876513,3.3200218948017244,2.1394833055165745,1.5837938472056865,4.109503152814956,5.153014063910291,3.5073118587749685,4.7061426797030474,2.5389237552258215,1.1829690826533708,3.89946884059909,4.4627514876957335,2.9918096022732126,5.885730889441838,2.9290446681627476,3.4506162395853015,1.9048090415108474,4.124002188193921,4.383056625092108,4.006999999854235,2.0798637242872537,4.15216348850571,3.192868579978645,2.310504586510861,4.4376918237041725,1.603517223655256,1.3988461627414892,5.511010438810522,3.978358109045271,2.0488849472166875,5.2150667452007475,1.3806275290813617,4.949631562932415,4.987837461993636,4.604289814586865,4.544153313432955,4.270558698250685,4.913990102019388,2.3764104835494364,3.519372126341129,3.2784007026365867,2.356104505630868,6.417140958291147,2.8899907727793503,2.614764416203286,4.0771754824277195,3.4468808653561136,4.0090913483274235,2.3743364626533463,2.644074800602126,5.043757047805423,1.599566459656756,2.579054509328417,5.217694047242872,2.7905491160279574,3.308857658308254,3.3862378488749925,2.157125209067294,4.338197627665388,3.5797523301843817,3.3799645567353043,2.0073104185867816,4.529646442396205,2.879946654957646,2.8168757637310438,10.841266688299429,3.5439479661344846,4.511772784562256,3.6655818748322746,4.273496902380199,4.096125834025014,3.6203980156328006,2.0668274333105403,3.6296238355613495,3.2953580004909306,6.628886764137075,4.367220474530269,1.6639277398161099,4.946809368971978,3.246999999999644,1.900376742407963,3.332616452330284,4.069296815313436,2.853469794223435,3.4112448856926143,5.151684767491357,4.468334159574766,2.7908449853980826,5.3708127120488545,6.1121629578133145,4.019719047526233,3.0752447251899397,2.3637253168467103,3.108365732782491,3.431305786174453,1.1179285297123096,3.9751574195787596,1.9519276715516425,3.4275744972720816,2.9453863081714062
8,4.069733983820407,6.137057157930453,3.8895378427997542,4.625904463286761,2.8674538018321325,4.719284896830785,2.8345410253201266,5.852276248056274,5.144271648594305,2.3567276827866386,1.6829155304527448,3.600690492804862,4.895067499424995,3.68925394076073,4.138654404819371,4.99426385907655,3.911055833678472,5.226318974658003,4.752359486248563,4.283361275000559,3.4388145592164046,6.944840285968761,2.4566207183501714,4.032253336848335,4.8343491610433675,3.275342412051908,6.896876831411769,4.115774358548065,2.7399647633317663,3.830866542226123,3.1214076192003426,4.582452320804859,3.6945873397959565,4.3985064362749515,2.2876826648747417,3.092487095651686,2.4837810192748226,3.6590000000000003,3.509883722435393,2.683292386466346,3.5671437594204507,4.790812903010777,5.150535048758176,2.6992537229729114,3.037085962599656,4.947447480064139,6.892220061422733,2.928277636289846,3.670855865209825,4.30027311413276,5.272606366648942,2.7076570218474134,3.600492992373838,2.811098067711163,3.3442144350809184,4.619757020221033,4.661814236675616,3.5396001428461816,4.00375106838045,2.981882342825988,2.4838787478459943,4.620170540449113,5.170031872855714,4.0315466969605644,5.155217535441796,3.428345862206673,2.0163070069040505,4.928444585776907,4.96476810122836,3.729941006725792,6.16167078631748,3.2592296165596224,3.7730301931114303,2.9678953294989645,4.526757005229831,5.3821473347607505,4.140047559025483,2.7131323053917833,4.6024017254565575,4.091863629143794,3.0553851401527092,4.789372268484978,2.0690278523767076,2.4562719609966317,6.305873476922052,4.518862641147347,2.6926049024359107,5.582422035505729,2.244794102778476,5.175435754341939,6.1508557828261425,5.061150930910145,5.265001854445451,4.55883773308304,5.45524012238026,3.128664984599276,4.111998406862366,4.61467180552127,3.3255569383295476,6.890751876320905,3.5531365474616132,3.4362340456601266,4.626582795586796,4.208234046897776,4.7886592078437085,3.104404435989928,3.8562752319682607,5.648625767660745,2.2612645243709264,3.3611964146641853,5.834809386283579,3.698861005215228,4.055829770775952,3.8753756350376047,2.995917262500664,4.778593903794659,4.070164112791799,3.917011579477983,2.748537730336274,5.025511101203256,3.7960000000000003,3.3031970619801325,11.126796978957632,4.038357294841607,4.914529149554371,4.0601399985283155,4.866205951840019,4.889056500869551,4.520637184980173,2.9869999999999997,4.5513413680206956,3.834183640086581,6.667603723167016,5.0806903873316545,2.3591045187224906,5.4770510757773385,3.603737128430736,3.0120011258534274,4.309484387222582,5.066098938327461,3.1922588608311084,4.187059351550359,5.864992076943842,4.758070717890595,3.5160561964965242,5.796776741035677,6.641843613548777,4.753869897647974,3.7873208575448793,2.9952128720104927,3.7033950990788176,4.382374925489167,1.8504351406286563,4.6902170110843935,2.7043208781670303,4.128526261982319,3.5891006357736517
9,3.556785907695153,5.7172986292272325,3.3359795088019917,3.871264939841036,2.8230584783184964,4.722573569457415,2.3014906770741406,5.6419853256176316,5.044477851909835,2.245,1.532597366976417,3.1008126764594723,4.691612694649195,3.199802284026939,3.755465960341485,4.319517266746073,4.158662689511634,4.674741916927271,4.347186919495885,3.5604217251266115,3.3858682072541817,6.310291015915792,2.1228803378567376,4.52,4.548240419912204,2.6532197395244035,6.656714534222029,4.081345257372807,1.65086616949256,3.6487104410786424,2.4130504100163197,3.8518786450644833,3.143473750361631,4.144460793808162,1.5988248080033718,2.8240635759033976,1.7618706059320353,2.69602057321919,2.769424780992327,2.1411044791267457,3.265896841282886,4.2177060856146245,4.585905373420794,2.1511291045280774,3.077866926097632,3.830642750444987,6.43340719762094,1.9427919551536073,3.0013716134157185,3.6633523751781234,4.777333686621141,1.7251285832335772,2.902552809922834,2.1809826814558497,3.0740019992774585,3.8200048731804452,3.749744466502593,2.751606439873954,3.5801051824502905,2.6142699748514895,2.047295170825234,4.19219221121018,5.025645518471556,3.5262546178943803,4.525830652551977,2.743915261439952,1.4101826061663099,4.261637836564774,5.068999999999999,3.100266376725827,5.759627993281079,2.8846196278734233,3.6347835180643515,2.468126464509593,4.216590564205776,4.8002071339443555,3.671267261036976,2.7560000000000002,3.9349500261482273,3.4080372640152463,2.1596158991756003,4.410669814930419,1.4167302705993838,2.1123369094472,5.961165140665252,3.9954337270552718,2.42356578346858,5.368536989470592,1.9099933227020087,4.9541456166138715,5.0113878448323685,5.028207532159972,5.172045653991933,4.133532601208726,5.188999999999999,2.2149200954429666,4.439,3.926787759644988,2.3918665767912786,6.59763761335869,2.8639463066058224,2.9937587272348862,4.512872563908495,3.08796526828917,4.388271154084658,2.352431883076459,3.617501604621278,4.977306716299166,2.1065509684762667,2.355397287731483,5.366249033427785,3.1876676393740038,3.4526012355132245,3.194153883362307,2.2966201682010077,4.858830602149588,3.5681500327933136,3.7966250090946043,2.0274929735573557,4.352988873522575,3.03211782226179,2.893913473642353,10.809440998672988,4.048179672835651,4.530983994251042,4.146715615323978,4.616800760936626,4.341034174997207,4.084021937075629,2.4400000000000004,3.6786966615242087,3.963601989954663,6.871134179192583,4.3272229187788085,1.7734026838183516,4.781687597446826,3.3597683757537635,2.055896718308012,4.013830519097162,4.436065447628526,3.271013614266244,3.507191280514314,5.091088694044622,4.471357160943148,2.8381063073029233,5.631223708491498,6.1460399390622955,4.526037141172858,3.309306201871748,2.5042864482934655,3.493271795581032,3.4206270294166408,1.1539257590688812,4.3277830185155715,1.8470780159276705,3.9006924091121413,2.8902936526220153
