,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0,0.0,1.917438547979303,1.573,1.129234456889411,0.9148793062686645,1.9329999999999998,1.666,1.4113206139777301,1.5779999999999998,1.8980975637065851,1.3724691125612603,1.5184469458182508,1.7095205518409526,1.4680000000000002,2.1761768854473056,1.5271142213668552,1.0019570086233236,1.3291749370998813,1.5423062407549744,1.8379989470185127,1.3649152287908612,2.513,1.0901728622471463,1.4369999999999998,1.1469502259626603,1.3870416569255795,1.5978887330332268,1.3378487158775536,2.2249999999999996,2.561,2.6559109770711853,1.055634808487025,1.613237685641991,1.3123021761757196,0.7685427156843277,1.347,2.582,1.2329822354480104,2.1529999999999996,1.9354064542944998,1.089,1.271103532019035,1.7209999999999999,1.6850765102274172,2.170321093159189,2.4439999999999995,0.8825591910540838,1.553313907919169,2.475,2.098022550856829,1.8958718042916982,2.30976083860739,2.25,1.3096360675585141,2.5553001160956925,1.5398096807112824,1.5329894155408985,1.955,1.617,2.7329999999999997,1.8349177869870401,1.125142660706173,1.526,1.4801564414980517,0.901418185137516,1.6272860790963468,1.5579999999996605,1.190708322227576,1.8531688938673874,1.9792374227943879,1.445760182333874,1.0807145188911949,2.080708986412155,1.7130910325692583,1.5795159501472007,1.7506348993401741,1.651626032774284,1.0844585173927916,2.1999999999999997,1.421,2.3560000000000003,2.1872582416156825,1.1230950948106506,1.531661787266756,0.7409968637589,2.3101796967118404,1.538407362586614,1.631886470574069,1.6509448659435317,1.4760528121129424,1.2417630626116634,2.580886315737888,1.3004937728736763,1.2209999999999999,1.6199999999999999,1.4603728256543849,2.5198986687164786,0.9711790365083623,17.29818885393279,1.710903641858017,1.0668742488536276,1.8670551572830159,1.0120729956841203,3.392,1.8063342910280886,1.768028224651848,2.064541250720054,1.014383281900775,19.077800174816783,2.1639999999999997,1.9189879855724667,1.435,1.0539022892599987,0.7615463178570903,1.9870000000000003,1.3807596981100436,1.8398693117152232,1.3499999999999999,1.659,1.3636403688507261,1.0075995675227385,1.491138460864859,1.709,1.6274051450645421,2.7231758081442567,0.5848498558531814,1.6469999999999998,0.6707422733139923,1.3153815053108875,1.7527022164678687,1.8937551442002205,1.0573237413410173,2.1624767890815964,2.1025277736518273,1.37,1.1295205576184884,1.2259999999999998,1.9449226309201986,2.691560762511008,1.7070955243060768,3.6469999999999994,1.202,1.148592605602082,1.4112605730480923,1.320523866936689,2.0352698100286166,0.9950635948079307,1.4612693675338064,1.3950966063818848,1.7945527444011176,1.1775582545276533,1.3005429742091827,1.79,0.9715902194030536,1.8351818894131535,2.144,2.1839999999999997,2.060999999999994,1.2463088727608778
1,1.917438547979303,0.0,2.289,1.955425099610382,1.737144216035713,2.649,2.1306195198358386,2.264453486578822,1.9181594224018828,3.306824131676022,2.257,2.058688863614485,2.4437095486693385,2.109390081276427,2.814415490873502,2.369925292298321,1.5416332915769215,2.443,2.5188090462244515,2.162004524980363,2.2994134768822327,2.9070045839755605,2.056649612839951,2.153,2.0,2.053845206017166,2.2638796295727186,2.001694669801802,2.663730374984744,2.3140978572092137,2.595007258165775,1.680961466633483,2.445859634673523,2.102518517561785,1.8695563481617188,2.0629999999999997,3.003685338853461,1.8885669699830583,2.869,2.2308055428825013,1.5032759964906734,1.75614229007359,2.437,2.1346346339632927,2.700216478197268,2.7182681274288174,1.6015814730990676,1.858290151136537,3.1909999999999994,2.518110539456739,2.721558721560646,2.9555865600699627,2.966,2.319,3.4259999999999997,2.21710599503378,2.1186156362468473,2.3791181281895444,2.098498994946702,2.9965049310278205,2.906,1.3741921993691557,2.242,2.358,1.899762500304858,2.1678105490384136,2.274,2.0253364384854127,2.557887106172559,2.7900000000000005,1.9961654779502922,2.0562645321195996,2.828892951399198,2.726278330644429,2.1844813599727058,2.600484859919621,2.507,2.055400317537201,2.5628891354912944,1.9138104213001057,2.814486948443523,2.9970000000000003,1.327046045256527,2.130432060512607,1.839125951049804,3.4070000000000005,2.6852964558031225,2.2943670965450584,2.1690701669940573,2.0566373649382625,2.0290171237363257,3.625,1.7850418594610726,1.6829876083369966,2.3360000000000003,1.9722793838742334,3.6660000000000004,1.7360000000000002,18.272028002233476,2.561,1.8523311306664545,2.4958727987098976,1.746165654705393,3.8262904454565243,2.324323722150395,2.1637984742168612,2.366170244809196,1.5619043756603352,19.174707021317552,2.417786038502116,2.5487606971676446,2.151,1.6505135801972253,1.8935062467729864,2.442378436022973,1.8981664527841176,2.34399957783113,2.0660000000000003,2.375,2.098,1.693265626763469,2.082000910061397,2.425,2.646,3.5434510877334753,1.5758683990010824,2.363,1.787,2.2880000000000003,2.3234406219366384,2.519092226281552,2.0919999999999996,2.869073482534188,2.680715662419826,2.086,2.12050801175156,1.3289433950883873,2.3854498209644492,3.470132891384929,2.2399550999421423,4.3629999999999995,1.918,1.8576575793312708,1.9658680352034363,2.0580000000000003,3.0999999999999996,1.8825223306089043,2.303,2.077713298990572,2.6171373107464633,1.3761124016305126,1.6870390628877314,2.506,1.979,2.400245527921286,2.5963774232197583,2.615538312769961,2.7770000000000006,2.193
2,1.573,2.289,0.0,1.7879999999999998,1.329465907707238,1.7973128319966718,1.587527459606689,1.7136211470639529,1.5704001420254838,2.7970000000000006,1.434020090788179,1.6093777650407988,1.9482550962881304,1.3115517032873658,2.681,1.9867739262303614,1.4100000000000001,1.7247465271234912,1.7855164027188866,2.0209377092863114,2.19,2.405505784708455,1.5446628033956742,1.3222214914394912,1.489,1.845,1.4910724059899163,1.7730000000000001,2.2669540581683303,2.427169743085095,2.4869178574167012,1.0881706992089986,2.063157177596043,1.5260078133663437,1.4027293444701159,0.8686286967574863,2.177964179876435,1.7120000000000002,1.4509009059805824,1.8868293722021638,1.1085116875368681,1.6385508074871746,1.1434871356273957,1.8936433903128813,2.5160248007925734,2.098726280334307,1.389,1.474175709641424,2.2956980489439323,2.282795858854331,2.487,2.4130663090133475,2.1991093641394386,1.808,2.3359774450436417,1.6673035927541726,1.4249689896929605,2.16,1.822,2.6368226302619666,2.2323309840418277,1.5430000000000001,1.5435122122135387,1.5935987977058828,1.613,1.7313206347720682,1.3466264596430724,1.297745823625104,2.061372024208766,1.8745460771704205,1.5916899233227753,1.3382582950782929,2.034103830730593,2.475,1.4668369756968427,2.317,1.5672474074910436,1.795,2.405,1.2674871675011792,2.295474994673691,2.4859999999999998,1.2246088419885488,1.3841933418882164,1.578,2.672184316537046,2.4109999999999996,2.015,2.131,1.7930000000000001,1.744865327499474,2.4835254027620177,1.643,1.1616587502525673,1.3068232707255698,1.891,3.1550000000000002,0.8304767113246699,17.532736269932144,1.77550367709732,0.8111326506436929,1.974330031301796,1.359394613163091,3.374071802775738,2.38,2.1149999999999998,1.9869723208120733,1.1291252498591757,19.411928311792096,2.170119666954932,2.2048916546789163,1.6400000000000001,1.1237420221452326,1.506,2.1920000000000006,1.4367191377901878,1.863095155753462,1.0843184278496603,1.359226414949408,1.1692190576298607,1.2929869448510352,2.0829999999999997,1.5939634179851163,2.135,3.324,1.294,0.7980583310787022,1.276,1.777,1.2780853305159405,0.8843887137369157,1.5809999999999997,2.567,2.2895446505279056,1.1147825345433193,1.817,1.4309999999999998,2.258848706190187,2.7291885379469565,1.8592801981338365,3.8519999999999994,1.0128885604408961,1.4678208827708883,1.296808576534934,1.1729208304204568,2.5889999999999995,1.019587541654641,1.4965790258812433,1.969,2.2920000000000003,1.5819999999999999,1.5244465906804314,1.662528708259439,1.2534812430254743,2.15,2.349,1.850302799216259,2.266,1.682
3,1.129234456889411,1.955425099610382,1.6867507959303776,0.0,0.9321045293078066,1.735334607084512,1.8810000000000002,1.6856797953103613,1.4769320475497474,2.5916918331094116,1.3774598758131613,1.6535705455996175,1.7442843462630897,1.683,2.691,1.9030671108660149,0.9781979005173587,1.6546081891480418,1.9374874451274664,1.5621969537043432,1.5216275777085175,2.1722948242771625,1.3080481699447524,1.4639041790696443,1.2643121726321218,1.3765816047109993,1.678387450331158,1.5977315837613661,2.1132232715920813,2.611700965012804,2.911,1.1995779587630113,1.7413490367335156,1.5965706615033568,0.8070220104221453,1.3242251208209135,2.797,1.3017455269301976,2.177000057791268,2.000616903947463,1.2427338130990686,1.4026085197944052,1.837946677926591,1.749174806531736,2.256136964826008,2.6590000000000003,0.8740033814513558,1.1948850443723293,2.6899999999999995,2.1983773307019483,2.06407787791267,2.418196010203699,2.265671855004064,1.6662848324510489,2.9249999999999994,1.455105212510579,1.6407732614504444,2.0081715591136238,1.5340138372547698,2.7415401754502544,2.214835404887538,0.9377190939941348,1.741,1.8569999999999998,0.866029061011949,1.7392564996936535,1.7729999999999997,1.3974046417156802,1.7539177093262013,2.18309274917733,1.2813889090620505,1.3519578569731658,1.6621012332003535,1.8476884708036028,1.5677462944101657,2.0450490090712954,1.8391825298389803,1.202259384471776,2.01319881162824,1.3170584372832939,2.3498123702398153,2.3203455439810248,1.29748698549238,1.3286613560138796,1.1301131339604302,2.2959968879880455,2.0201645937707347,1.7696256578118168,1.6663808613327038,1.2209987618953657,1.5965460866435637,2.9394675404274633,1.3923569169856496,1.436,1.695433563181191,1.5870663279403614,3.01438639336877,1.1469262807369227,17.699345600102692,1.7710159725856647,1.0988141399633098,1.9584235175938915,0.8358299626768612,3.2867397564054697,2.0131028417156087,1.6643142025454076,2.237175501423396,1.1791797732657985,19.3784927641491,2.3789999999999996,1.9460507001999594,1.162155880739016,1.2084809090580115,1.0474678409481697,1.7677521407189796,1.170584056367236,1.9201540769618766,1.2614253316354678,1.607838762276004,1.5764834042528415,0.6894144978969556,1.3836413225217028,1.5577608454107033,2.1449999999999996,2.9546554282162756,0.7724959354788248,1.796170774430272,0.9658331303565462,1.7869999999999997,1.823557299897986,2.0773875444225904,1.4250350206054938,2.3342304903055853,1.60403441621316,1.3245923261140475,1.4867454427912252,1.0303643756573284,2.167279671515821,2.76449484376766,1.609262269400747,3.862,1.2323522726381686,1.2067396410435889,1.4478199461412036,1.3079717118395733,2.199108318195651,1.2588844013918212,1.7137749149036248,1.1547653436093457,2.0625360573686775,1.343410906218851,1.3859614533473843,1.9324496658646941,0.7476219292881743,1.8656766252552086,2.112179132868813,2.0868491588251015,2.276,1.322954139467222
4,0.9148793062686645,1.737144216035713,1.329465907707238,0.9321045293078066,0.0,1.3463376897425063,1.4310171647553174,1.2819875493179886,1.2537231532973572,2.4850000000000003,1.04423648450475,1.2788722939530248,1.6178900499688076,1.361,2.3689999999999998,1.6305526865557096,0.7621614731918982,1.1794563723696834,1.5415547682306752,1.428608402620421,1.5301889648146738,2.1702952789404315,0.7695815095126008,1.0541048680647156,1.022034856221686,1.016497941003476,1.4286426397649294,1.4609999999999999,1.7449615797515097,2.454,2.5890000000000004,0.8863881701660492,1.9189999999999998,1.2114547251871621,0.910265197961526,0.8633896545172648,2.4749999999999996,1.1305926079513051,1.9071232810791883,1.6577945356367023,0.9339364709139357,1.1518461469202212,1.3476675199622465,1.5604429376960716,1.9492467569559802,2.3369999999999997,0.6619769027549071,1.2701550726535151,2.368,1.9797360525785037,1.7382001189669776,1.9871997567753275,1.8165614450536607,1.3412377022723427,2.6029999999999993,0.8652037636448187,1.3616815968039377,1.807361720364462,1.2914486937006269,2.626,1.895373385272697,0.6420424506966838,1.282931024717355,1.535,0.9231740218337161,1.404279900225864,1.3931013275783384,1.1840874077939487,1.4918948585753935,1.9494161022676488,1.2294508825831119,0.8238260994961799,1.8830926592211064,1.6618291727799483,1.4729070223253933,1.4869841220477749,1.506888059562429,1.210740371248169,1.8148442280074002,0.9609192796474981,2.0591359568803216,2.174,0.9968743832246076,1.2656987768678518,0.8040149546328608,2.4646519612611173,1.7230367082797107,1.3718867180066707,1.0841257332984946,1.2972990988253288,1.1781146309930077,2.5356884194793947,1.1311820841652018,1.1139999999999999,1.2411325234705461,1.3560867705444133,2.843,0.7668987713962888,17.38821555903279,1.2786336711661108,0.8814570599244206,1.447785830894006,0.7253388825743056,3.2849999999999997,1.7370687384281334,1.2606968494375048,1.9327426595993427,0.8785902297128787,18.995221067844223,2.057,1.8252477194193402,1.3279999999999998,0.9003157652464591,0.6464125770292073,1.8800000000000001,0.8003654033966674,1.5537842190777496,1.1768369652079034,1.43136463233094,1.205242563347326,0.5537837834096151,1.5532131583743847,1.602,1.8229999999999997,2.784868790240223,0.4934050886346075,1.3956224553286394,0.6222151676932933,1.288074812743602,1.5091054699974442,1.6854535764610794,1.073031789583414,2.0976691740644915,1.793083010837047,1.1843193113277668,1.1296176104776148,0.8218799585240207,1.9012048747163974,2.507637575246238,1.1606253670777327,3.539999999999999,0.8776227201618522,0.953396019349811,1.1907072774021241,0.8629075186118695,2.2769999999999997,0.689306907372532,1.4349059551253425,0.9722184723934255,1.98,1.0910916942749447,1.120885923998416,1.6285990010042146,1.0902338850934767,1.611969429602412,1.711477949885296,1.8775027845570256,1.9539999999999997,1.2496802287115483
5,1.9329999999999998,2.649,1.7973128319966718,1.790344951103183,1.3842343157369692,0.0,1.91816358339526,2.33,2.143,2.902406291443376,1.7250688436577764,1.80956369352358,2.065154698231682,2.033,2.669962030575913,2.5050000000000003,1.77,2.1020793997507465,2.4552760097299826,1.9202706679638528,2.5500000000000003,2.804350028030787,1.4591842577846688,1.515981685979694,1.849,2.205,2.3850000000000002,2.1329999999999996,2.5379931640620024,2.7656501361834938,3.261,1.4711093387237342,2.591,2.0941686595680133,1.841,1.4728978899919904,2.730301914074293,2.072,2.26639857557919,2.364197463074517,1.305176392218806,2.089,1.85849935255781,2.073973712746153,2.7094034291480216,2.4650530725770716,1.7489999999999999,2.1037127671916864,3.0400000000000005,2.6417336304052013,2.8470000000000004,2.65250432648883,2.3321845546314797,2.1679999999999997,3.0222792928106315,1.649823303150741,1.7196084511061585,2.1943062634185595,1.9612745840926435,2.613063595136008,2.7550000000000003,1.7252301197659095,1.659553271564893,1.8774975252185084,1.4389115380630955,2.0587453663191813,1.746817154133864,1.8617078500593796,1.9740308487065554,2.2555474251870677,2.163,1.9123652323260312,2.679285530674427,2.615968763947868,1.8746105745182093,2.174454376266956,1.8899097905224336,2.155,2.0537436808286156,1.4742930142303918,2.6107143914169986,2.546796261236077,1.4586498248712634,1.9971976945134682,1.9379999999999997,2.596470449880845,2.771,1.9697063200189306,2.259854937202857,2.153,2.2190000000000003,3.3041695765730283,2.0029999999999997,1.5350349434233677,1.5654394760632009,2.2510000000000003,3.515,1.1398411248655576,18.340733990714345,1.9335723259482736,1.9869999999999997,2.0861006545886616,1.8649999999999998,3.6058145208550165,2.74,2.1542006515698073,2.3070575479990354,1.3867843668338953,19.720521321438163,2.328425448121022,2.7340000000000004,2.0,1.465817914535656,1.5923859071736657,2.3218684022041507,1.8274653483572219,1.965662335215278,1.573938107772974,1.7161056859470072,1.5986267379238468,1.539787064859554,2.443,2.2740000000000005,2.495,3.684,1.654,1.9337297723847056,1.636,2.1369999999999996,2.136658683688248,2.225274241509627,1.9409999999999998,2.9270000000000005,2.888,1.5596386494093497,2.1769999999999996,1.791,2.7460000000000004,3.3504047311813556,2.0857561450609396,3.9360738212519646,1.234605909663819,1.8559891233854033,1.9211018203073646,1.1656149914592364,2.686926863722248,1.7117617518654944,1.7839601282980637,2.113269748840867,2.652,1.9419999999999997,1.7612164464978788,1.9500465839882437,1.4173760932173778,2.5100000000000002,2.414054590808897,2.749,2.6260000000000003,1.818910199062446
6,1.666,2.1306195198358386,1.587527459606689,1.8810000000000002,1.4310171647553174,1.91816358339526,0.0,2.063,1.876,2.89,1.839,0.872100634351742,1.9083055027267792,1.302231462439803,2.774,2.238,1.5030000000000001,2.0250000000000004,2.41,2.136,2.283,2.811,1.806,1.3316584373716265,1.5820000000000003,1.7051008759827553,2.1180000000000003,1.866,2.1188078422758228,2.563343047340963,2.452070084453846,1.4300000000000002,2.0559329084321014,1.995,1.5740000000000003,1.645,2.3815725656374354,1.7135927365176942,2.451,2.4160000000000004,1.0699912661463618,1.822,1.2283584263483456,2.2030000000000003,2.370613498707114,2.37941458210791,1.4820000000000002,2.0620000000000003,2.4274618088703983,2.270272301375309,2.5800000000000005,2.438586668454641,2.194471059672486,1.9010000000000002,2.6687499197903852,1.820488116624873,1.5473611131948282,1.717901379909046,1.4334330741326016,2.6974363596452826,2.488,1.36191792470898,1.0990663461744443,1.94,1.706,1.6141134560584234,1.5553643120076552,1.807,2.353,2.1274352887301555,1.6915341509862112,1.839,2.77,2.568,1.5436271201996767,2.1437184758218977,1.8014444248354076,1.888,2.2216597190782696,1.5658652734865999,2.654,2.2482862377422212,1.078730362277888,1.992,1.6710000000000003,2.7543285651925653,2.504,2.108,1.780690671030963,1.8860000000000001,1.952,3.207,1.6113720853357782,0.6461487430268584,1.6352810547572376,1.5524199932096954,3.248,1.1129606731298047,17.667368564268024,1.7414138007905844,1.7200000000000002,1.8095545536612982,1.5980000000000003,3.4169474275956815,2.473,1.7386350741593102,1.710285750682854,1.1611515652738256,18.819722260542708,1.9661881955977036,2.467,1.733,1.415,1.5990000000000002,2.2850000000000006,1.7671140829519216,1.4985677291401553,1.2986659373138538,1.710350009276151,1.3396766699848413,1.581,2.176,2.007,2.2279999999999998,3.4170000000000003,1.387,1.9450000000000003,1.369,1.87,2.169,2.00600580154343,1.6739999999999997,2.4532358587595744,2.621,1.47834963704928,1.9100000000000001,1.0598117435130925,2.3613880648314303,3.343,1.9708302288054629,3.754099635633776,1.2374555020865579,1.804,1.6462739284276324,1.3468279302846944,2.6819999999999995,1.678,1.6123691889538565,1.7315982929063451,2.385,1.3716944944204557,1.5288384355953095,1.7943673146856896,1.3354400663183277,2.0057390015079477,1.8152235210716339,2.482,2.076372071034649,1.775
7,1.4113206139777301,2.264453486578822,1.6973249890135147,1.6856797953103613,1.2819875493179886,2.33,2.063,0.0,1.717944079721218,2.7590921054049864,1.7058871353440073,1.9123377969868791,2.1515854474148655,1.865,2.873,2.1826183848380527,1.342325121474206,1.6569229469374842,2.1781159064657487,2.222118188409053,2.037581633953516,2.697531874792647,1.6191421490419746,1.8339999999999999,1.263293500274829,1.5618486327602699,1.561787890814787,1.965,2.3144270818558326,2.958,2.9750552908570307,1.444581452132797,2.4229999999999996,1.7943323714219979,1.4195136786265001,1.3449058140493286,2.1232969376803994,1.4885605410321445,2.0358627198660098,2.0788252705862433,1.486,1.6960332753065415,2.118,2.1713319154187976,2.27731874837868,2.6309647683658257,1.3712163538272504,1.916125433265824,2.8719999999999994,2.383635925651279,2.181141995679997,2.67407842444181,2.6470000000000002,1.6557010800502074,2.2850307570776125,1.6690090801970099,1.927320527365957,2.352,2.0140000000000002,2.940413018217235,2.053807111749192,1.4653514594849364,1.923,1.6030088351935163,1.6208488125057767,1.9046976262588697,1.9534113031939664,1.712459178862321,2.4166319592575505,2.08730931342059,1.8047919664093302,1.2857024330183335,2.5876274658378637,2.2973518356454288,1.809920065441388,2.2222934977288795,1.887945382619103,1.7199925657093758,2.597,1.818,2.753,2.535941956207814,1.5098289117114276,1.917188236758384,1.3377805117412835,2.8888514040344115,2.1152953727117874,1.8004985510157763,1.9731205750207874,1.3602764782324015,1.610759205853615,3.0901554722582003,1.6370368690942994,1.6179999999999999,1.804745472066601,1.8935673764835301,3.0266174331388584,1.377466536810815,17.709189153914924,2.134342280239641,1.2577750332930102,2.323581206941952,1.3229598412454378,3.5150262590743133,2.028447674012755,2.1249797419111105,2.2341855867936573,1.4000203712044086,19.208849643022944,2.5609999999999995,2.188036739599816,1.4088345988100006,1.441857271802797,1.4230793692016248,2.0140031387794752,1.4884856163916815,2.073811945748726,1.7469999999999999,2.0559999999999996,1.637982321841573,1.3758012496722427,1.9869594540715458,2.106,2.327,3.18370275054413,1.091219770269726,1.7576350520114958,1.2498821204773911,1.7327077570622191,2.0370610535527534,2.0676250729094146,1.338839078470203,2.431173191812527,2.2970699025581065,1.7670000000000001,1.4617707927222583,1.3908041279131813,2.349433869309721,2.67396552993065,2.059938477292042,3.733587898733459,1.599,1.3397358333468048,1.7764972696386196,1.7390000000000003,2.5029516073109486,1.0026241868688466,1.984,1.862742971560996,2.0672075519795965,1.6278664162212526,1.8900000000000001,2.028845567816152,1.66,2.2080064999928877,2.541,1.8062146633861533,2.1028142365223306,1.7359842833087513
8,1.5779999999999998,1.9181594224018828,1.5290292613279268,1.4769320475497474,1.2537231532973572,2.143,1.876,1.717944079721218,0.0,2.545414501669216,1.3164583989796141,1.3685216962976603,1.8213973356047273,1.678,2.1875575541987438,1.6330643312758197,1.1038920371323764,1.937,2.075779648624298,1.4035061315249067,1.9017049069065906,2.2644916314236796,1.5906362031763437,1.4583064857606258,1.1242665665249276,1.5630175611880055,1.4218154475029852,1.3804224360110218,1.4934664252542598,2.3935855301043705,2.737204573725068,1.053572519268904,1.7234186029555838,1.9069999999999998,1.346454312292483,1.192176767820887,2.5259471305074728,1.2880210023920402,2.0351522009262446,1.8889529286043074,0.9562417165320058,1.4106204769086508,1.9309999999999998,1.9285444350095005,2.2339168380753085,2.0845668646661846,0.9868433348668594,1.6683801874527977,2.6849999999999996,2.064855808769164,2.1954796082043684,2.321986770803634,2.2165017656825032,1.813,2.72957841609185,1.6067000689361997,1.5129181136724932,1.715717770843893,1.4812341189896407,2.7357602842015143,2.4,1.0664576586200505,1.736,1.8519999999999999,1.1974281180024504,1.4074400514472694,1.7679999999999998,1.1759780867087204,1.907361742555529,1.84432648970529,1.3266149716707298,1.4393601641891784,2.091531522498373,2.2630637944686858,1.567900839156558,2.035373293391143,2.001,1.3810593512621194,2.066697892475041,1.409546768767022,2.269135737508086,2.176882332007232,1.1051412318971614,1.462050261433129,1.3724718173724864,2.9010000000000002,2.416,2.02,1.8421755215014886,1.337102505773649,1.4903482790160325,2.8249146615878598,1.0351978772284403,1.4309999999999998,1.8299999999999998,1.5031947937399226,2.9136641723801775,1.1038277259569877,17.922764391335402,1.7369464634604175,1.2464477718956257,2.030046415774857,1.2094267013293059,3.2471281810738777,2.2059883431518617,1.5050138112115548,2.0700647471175255,0.8159944654502389,19.416615803481626,2.026049184710006,1.9312580471596104,1.1566104755387756,1.0298071285369335,1.511,1.9548471732494446,1.3856937296209288,1.6730591937313115,1.3788716876770464,1.6728204537325713,1.5919999999999999,1.191952569941376,1.6156249954103814,1.1889482401896116,1.9213529026864344,2.8914026715015004,1.129841587973943,1.645846175110636,1.281,1.7819999999999998,1.500707947070605,1.6311901820365549,1.5859999999999996,2.267855781181876,2.1593159002549625,1.293025776438026,1.6556202976836927,1.0408096314395956,1.9435656904955783,2.76026522755195,1.642405371684209,3.5430939559975205,1.412,1.372549717533342,1.2969407817950216,1.552,2.362550952506282,1.3176512771113207,1.5870861731791004,1.6909205282791664,1.7087607800609672,1.0625223470374712,1.328445040890177,1.8048112812719619,1.4729999999999999,1.6019959704169269,2.034662146002877,1.6566928461568255,2.2710000000000004,1.485431514866823
9,1.8980975637065851,3.306824131676022,2.7970000000000006,2.5916918331094116,2.4850000000000003,2.708602529995847,2.89,2.7590921054049864,2.545414501669216,0.0,2.341385116605395,2.547045729473513,2.583610838304405,2.692,2.79561490381233,2.5826501239818427,2.4290000000000003,2.651618895002061,2.2688833270072424,2.6794761548617108,2.624137930734256,3.2723588591252333,2.732,2.4165180626395135,1.9790795878625478,2.590957466404142,2.4580002772303087,2.3605710827545363,3.2403314997680286,3.6025361125900157,3.909751387753386,1.9681375374973147,2.444573161906443,2.9210000000000003,2.5,2.123048793010628,3.274405040345683,2.0330317421959943,2.955013370772326,3.034749336934795,2.1217470845678372,2.5150625964900777,2.9418442593847693,2.7139144518992078,3.112548546933719,3.243713643823071,2.162771563397644,2.987997876938766,3.699,3.083724931159322,2.6043485217742584,3.3774985145509198,3.1481263241934343,2.4517058108222205,3.4305241569400975,2.670528081791177,2.5640205142435093,2.796102930620606,2.5559709464580505,3.6089432628640097,2.849200462404627,2.5620000000000003,2.5565242623397046,2.326425631736994,2.267179280205504,2.527829359109601,2.5258200079645015,2.234058142213136,2.855904253655497,2.8386088359270905,2.6235159438609705,2.7650000000000006,3.181119286955471,3.144413603805,2.83,3.292320975919674,2.701294920580385,2.4426296815847857,3.020996202463509,2.366629024430806,2.8753659689085653,2.748042198022404,2.132752054451013,2.721217655747182,2.1152373763479124,3.338390131098234,2.6199933869169296,3.0339999839006433,2.782436314571648,2.5401904975133873,2.878,3.6836087360020144,2.3995976898621327,2.4450000000000003,2.6098372662105414,2.6555538336836273,3.3214262521656686,2.0455391617212584,18.5387257584112,2.558692536062167,2.4988726363123708,2.6841927309781095,2.524,4.273549136986744,2.6308959794184013,2.9516406234756025,3.3069999998779176,1.9785465421032749,19.83959442505242,3.1330741339496124,2.8348034403638316,2.1657879353297185,1.9703885065036493,2.273852927333677,2.284071287731974,2.5835010002082752,2.852063729702021,2.5740000000000007,2.687233642277806,2.372531405221264,2.5070000000000006,2.6082387467658794,2.5434877418829234,2.433160505921076,3.527923244906058,2.3130000000000006,2.8710000000000004,2.295,2.7960000000000003,2.773827185728905,3.1530000000000005,1.9791129159111684,2.424371993605784,3.5008282038956624,2.2985418615354947,2.07028184879425,2.4499999999999997,3.4048027545006256,3.94039494380609,2.9181853571037353,4.035363402291594,2.2213842501318006,2.4612092900528646,2.602664090867902,2.218968391559689,2.9398362577704584,2.604,2.453332772132466,2.795679756566536,2.556769517777221,2.2815381106589685,2.1089741993160747,2.802542282678347,2.1850732468195617,2.5025523116761916,2.886309564307244,3.134500789339534,2.997351113126715,2.1506169584633428
